"","id","p_value","significant","significant_fdr"
"4939","AT4G16880","0.00436599567153894","TRUE","FALSE"
"5429","AT4G33000","0.00440069615313277","TRUE","FALSE"
"4885","AT4G15415","0.00441764551825068","TRUE","FALSE"
"2979","AT2G43920","0.00443356114729613","TRUE","FALSE"
"4655","AT4G04700","0.00445544158282413","TRUE","FALSE"
"6635","AT5G42380","0.00446251780239707","TRUE","FALSE"
"7088","AT5G58003","0.00447097931186985","TRUE","FALSE"
"4057","AT3G48310","0.00449563108860893","TRUE","FALSE"
"6319","AT5G23570","0.00451064295106192","TRUE","FALSE"
"4744","AT4G10590","0.00451558111585532","TRUE","FALSE"
"2204","AT2G18560","0.00457922284771646","TRUE","FALSE"
"6987","AT5G54630","0.00458902632910513","TRUE","FALSE"
"7371","AT5G67590","0.00459143222882831","TRUE","FALSE"
"7165","AT5G60950","0.00460999831394397","TRUE","FALSE"
"594","AT1G20190","0.00461130422847641","TRUE","FALSE"
"1254","AT1G55910","0.00464058225742798","TRUE","FALSE"
"186","AT1G07230","0.00465196290621837","TRUE","FALSE"
"7125","AT5G59130","0.00469412311519693","TRUE","FALSE"
"6233","AT5G20050","0.00471371551720695","TRUE","FALSE"
"4121","AT3G50685","0.00471456642853765","TRUE","FALSE"
"5344","AT4G30390","0.0047181386049815","TRUE","FALSE"
"4759","AT4G11280","0.0047245849544174","TRUE","FALSE"
"1982","AT2G01755","0.00472461225885716","TRUE","FALSE"
"4019","AT3G47060","0.00472641567559934","TRUE","FALSE"
"294","AT1G10570","0.00472646035147085","TRUE","FALSE"
"3078","AT2G47260","0.00474717901914569","TRUE","FALSE"
"3431","AT3G12220","0.00475746324583643","TRUE","FALSE"
"2700","AT2G35830","0.00476177580499043","TRUE","FALSE"
"6268","AT5G21920","0.00477405626271593","TRUE","FALSE"
"4100","AT3G49620","0.00478371227992946","TRUE","FALSE"
"3195","AT3G04070","0.0047849307725016","TRUE","FALSE"
"7287","AT5G65140","0.0047882687380665","TRUE","FALSE"
"6784","AT5G47230","0.00478928959832432","TRUE","FALSE"
"7074","AT5G57550","0.00484609098244222","TRUE","FALSE"
"5332","AT4G30060","0.00486129157527211","TRUE","FALSE"
"4647","AT4G04370","0.00486804186886334","TRUE","FALSE"
"5753","AT5G03380","0.00489539630235971","TRUE","FALSE"
"5343","AT4G30350","0.00490065397623957","TRUE","FALSE"
"3867","AT3G27030","0.00491509634055811","TRUE","FALSE"
"2912","AT2G41835","0.0049412280138275","TRUE","FALSE"
"3543","AT3G15518","0.0049648867298342","TRUE","FALSE"
"5440","AT4G33380","0.00496950995163201","TRUE","FALSE"
"3127","AT3G01820","0.00498258280331834","TRUE","FALSE"
"2424","AT2G26590","0.00504028662817375","TRUE","FALSE"
"1782","AT1G75730","0.00504781224965093","TRUE","FALSE"
"1298","AT1G58380","0.00504993444864","TRUE","FALSE"
"1126","AT1G51610","0.00509782750849403","TRUE","FALSE"
"6217","AT5G19550","0.00510004009591865","TRUE","FALSE"
"4874","AT4G15070","0.00514068980718434","TRUE","FALSE"
"1338","AT1G60800","0.00516340652927553","TRUE","FALSE"
"1429","AT1G64390","0.00516492843848","TRUE","FALSE"
"1244","AT1G55475","0.00516739867119964","TRUE","FALSE"
"6972","AT5G54250","0.00520922647644646","TRUE","FALSE"
"5096","AT4G22530","0.0052138018870788","TRUE","FALSE"
"6818","AT5G48545","0.00524655922483661","TRUE","FALSE"
"4493","AT3G62950","0.00528517806390901","TRUE","FALSE"
"3068","AT2G46830","0.00530350296804045","TRUE","FALSE"
"2468","AT2G28100","0.00530529914567766","TRUE","FALSE"
"4199","AT3G52870","0.00530804559659375","TRUE","FALSE"
"5103","AT4G22850","0.0053256807818621","TRUE","FALSE"
"102","AT1G04260","0.00533875599076256","TRUE","FALSE"
"343","AT1G12290","0.0053424041241276","TRUE","FALSE"
"3243","AT3G05810","0.00545555398299202","TRUE","FALSE"
"5549","AT4G36470","0.00546472927716081","TRUE","FALSE"
